slug,name,url,ref_title,authors,ref_year,ref_source,isbn_doi,license,keywords,scale_denominator,language,description
japan_nishizu,"Nishizu, Fukui, Shiga, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,Geology of the Nishizu District,"Satoshi NAKAE, Taku KOMATSUBARA and Kazuki NAITO",2002,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_078.htm,,"Geological Survey of Japan, AIST","10ï¼»KANAZAWAï¼½-078;FUKUI, SHIGA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Nishizu District
japan_nobeoka,"Nobeoka, Miyazaki, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Nobeoka District,"Kimio OKUMURA, Yoji TERAOKA, Isao IMAI, Hideo HOSHIZUMI, Koji ONO and Akira SHISHIDO",2010,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_044.htm,,"Geological Survey of Japan, AIST","15 [KAGOSHIMA]-044;MIYAZAKI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Nobeoka District
japan_noda,"Noda, Saitama, Chiba, Ibaraki, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Noda District,"Tsutomu NAKAZAWA, Susumu TANABE",2011,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_041.htm,,"Geological Survey of Japan, AIST","08ï¼»TOKYOï¼½-041;SAITAMA, CHIBA, IBARAKI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Noda District
japan_nojiri,"Nojiri, Miyazaki, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Nojiri District,"Yoshihito KINO, Ryohei OTA",1976,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_075.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-075;MIYAZAKI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Nojiri District
japan_nokogiri_zaki,"Nokogirizaki, Fukui, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,"Explanatory Text of the Geological Map of Japan, Nokogirizaki","Osamu HIROKAWA, Kazuo KURODA",1957,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_077.htm,,Geological Survey of Japan,"10ï¼»KANAZAWAï¼½-077;FUKUI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Nokogirizaki"
japan_norikura_dake,"Norikuradake, Nagano, Gifu, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,Geology of the Norikuradake District,"Shun NAKANO, Tsutomu OTSUKA, Mamoru ADACHI, Satoru HARAYAMA and Toshikazu YOSHIOKA",1995,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_053.htm,,Geological Survey of Japan,"10ï¼»KANAZAWAï¼½-053;NAGANO, GIFU;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Norikuradake District
japan_noshiro,"Noshiro, Akita, Japan",https://www.gsj.jp/Map/EN/geology4-5.html,Geology of the Noshiro District,"Atsushi OZAWA, Yutaka IKEBE, Jiro HIRAYAMA, Yasuo AWATA and Taisuke TAKAYASU",1984,https://www.gsj.jp/Map/EN/docs/5man_doc/05/05_043.htm,,Geological Survey of Japan,"05ï¼»AOMORIï¼½-043;AKITA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Noshiro District
japan_obama,"Obama, Fukui, Kyoto, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,"Explanatory Text of the Geological Map of Japan, Obama","Osamu HIROKAWA, Hiroshi ISOMI and Kazuo KURODA",1958,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_003.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-003;FUKUI, KYOTO;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Obama"
japan_obanazawa,"Obanazawa, Yamagata, Japan",https://www.gsj.jp/Map/EN/geology4-6.html,"Explanatory Text of the Geological Map of Japan, Obanazawa",Shigemoto TOKUNAGA,1958,https://www.gsj.jp/Map/EN/docs/5man_doc/06/06_075.htm,,Geological Survey of Japan,"06ï¼»AKITAï¼½-075;YAMAGATA;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Obanazawa"
japan_obi,"Obi, Miyazaki, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,"Explanatory Text of the Geological Map of Japan, Obi",Yoshihito KINO,1959,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_091.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-091;MIYAZAKI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Obi"
japan_ochigata,"Ochigata, Ishikawa, Toyama, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,"Geology of the Ochigata and Abugashima District (10[KANAZAWA]-015, 016)","Isao IMAI, Toru SAKAMOTO, Tamotsu NOZAWA",1967,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_015.htm,,Geological Survey of Japan,"10ï¼»KANAZAWAï¼½-015;ISHIKAWA, TOYAMA;Quadrangle Series 1:50,000",50000,"Japanese, English","Geology of the Ochigata and Abugashima District (10[KANAZAWA]-015, 016)"
japan_oeyama,"Oeyama, Kyoto, Hyogo, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,"Explanatory Text of the Geological Map of Japan, Oeyama","Sachio IGI, Kazuo KURODA",1965,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_001.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-001;KYOTO, HYOGO;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Oeyama"
japan_ogaki,"Ogaki, Gifu, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,"Explanatory Text of the Geological Map of Japan, Ogaki",Hiroshi ISOMI,1955,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_007.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-007;GIFU;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Ogaki"
japan_ohata,"Ohata, Aomori, Japan",https://www.gsj.jp/Map/EN/geology4-5.html,"Explanatory Text of the Geological Map of Japan, Ohata","Fujio UEMURA, Masatsugu SAITO",1957,https://www.gsj.jp/Map/EN/docs/5man_doc/05/05_003.htm,,Geological Survey of Japan,"05ï¼»AOMORIï¼½-003;AOMORI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Ohata"
japan_ohazama,"Ohazama, Iwate, Japan",https://www.gsj.jp/Map/EN/geology4-6.html,"Explanatory Text of the Geological Map of Japan, Ohazama",Osamu HIROKAWA and Takashi YOSHIDA,1956,https://www.gsj.jp/Map/EN/docs/5man_doc/06/06_033.htm,,Geological Survey of Japan,"06ï¼»AKITAï¼½-033;IWATE;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Ohazama"
japan_oita,"Oita, Oita, Japan",https://www.gsj.jp/Map/EN/geology4-14.html,Geology of the Oita District,"Toshikazu YOSHIOKA, Hideo HOSHIZUMI and Kazuhiro MIYAZAKI",1997,https://www.gsj.jp/Map/EN/docs/5man_doc/14/14_076.htm,,Geological Survey of Japan,"14 [FUKUOKA]-076;OITA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Oita District
japan_ojika_jima,"Ojika Jima, Nagasaki, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,"Geology of the Ojika Jima and Hizen-Hirashima District (15[KAGOSHIMA] -002, 003)",Kazunori MATSUI,1990,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_002.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-002;NAGASAKI;Quadrangle Series 1:50,000",50000,"Japanese, English","Geology of the Ojika Jima and Hizen-Hirashima District (15[KAGOSHIMA] -002, 003)"
japan_oma,"Oma, Aomori, Japan",https://www.gsj.jp/Map/EN/geology4-5.html,"Explanatory Text of the Geological Map of Japan, Oma and Sai (05[AOMORI]-001, 002)",Fujio UEMURA,1962,https://www.gsj.jp/Map/EN/docs/5man_doc/05/05_001.htm,,Geological Survey of Japan,"05ï¼»AOMORIï¼½-001;AOMORI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Oma and Sai (05[AOMORI]-001, 002)"
japan_omachi,"Omachi, Nagano, Toyama, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,Geology of the Omachi District,"Hirokazu KATO, Taisei SATO, Koji MIMURA and Fuminori TAKIZAWA",1989,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_031.htm,,Geological Survey of Japan,"10ï¼»KANAZAWAï¼½-031;NAGANO, TOYAMA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Omachi District
japan_omae_zaki,"Omaezaki, Shizuoka, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Omaezaki District,"Yuichi SUGIYAMA, Akira SANGAWA, Koichi SHIMOKAWA and Kiyohide MIZUNO",1988,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_108.htm,,Geological Survey of Japan,"08ï¼»TOKYOï¼½-108;SHIZUOKA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Omaezaki District
japan_ome,"Ome, Tokyo, Saitama, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Ome District,"Takeyuki UEKI, Akira SAKAI",2007,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_050.htm,,"Geological Survey of Japan, AIST","08ï¼»TOKYOï¼½-050;TOKYO, SAITAMA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Ome District
japan_omi_nagahama,"Omi Nagahama, Shiga, Gifu, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,"Explanatory Text of the Geological Map of Japan, Omi-Nagahama",Hiroshi ISOMI,1957,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_006.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-006;SHIGA, GIFU;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Omi-Nagahama"
japan_omiya,"Omiya, Saitama, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Omiya District,"Tsutomu NAKAZAWA, Hidenori ENDO",2002,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_040.htm,,"Geological Survey of Japan, AIST","08ï¼»TOKYOï¼½-040;SAITAMA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Omiya District
japan_omura,"Omura, Nagasaki, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,"Explanatory Text of the Geological Map of Japan, Omura","Kazunori MATSUI, Atsuyuki MIZUNO",1966,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_017.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-017;NAGASAKI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Omura"
japan_omuta,"Omuta, Fukuoka, Saga, Kumamoto, Japan",https://www.gsj.jp/Map/EN/geology4-14.html,Geology of the Omuta District,"Suzuomi TOMITA, Shoichi SHIMOYAMA, Hirohisa MATSUURA, Kazuhiro MIYAZAKI, Takeshi ISHIBASHI and Takashi MIKI",2008,https://www.gsj.jp/Map/EN/docs/5man_doc/14/14_082.htm,,"Geological Survey of Japan, AIST","14 [FUKUOKA]-082;FUKUOKA, SAGA, KUMAMOTO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Omuta District
japan_orio,"Orio, Fukuoka, Japan",https://www.gsj.jp/Map/EN/geology4-14.html,Geology of the Orio District,"Masanori OZAKI, Satoshi HAMASAKI and Morimasa YOSHII",1993,https://www.gsj.jp/Map/EN/docs/5man_doc/14/14_033.htm,,Geological Survey of Japan,"14 [FUKUOKA]-033;FUKUOKA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Orio District
japan_osaka_seihokubu,"Osaka Seihokubu, Hyogo, Osaka, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Osaka-Seihokubu District,"Kazuo HUZITA, Taro KASAMA",1982,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_050.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-050;HYOGO, OSAKA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Osaka-Seihokubu District
japan_osaka_seinambu,"Osaka Seinambu, Osaka, Hyogo, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Osaka-Seinambu District,"Kazuo HUZITA, Yasuo MAEDA",1985,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_062.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-062;OSAKA, HYOGO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Osaka-Seinambu District
japan_osaka_tohokubu,"Osaka Tohokubu, Osaka, Nara, Kyoto, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Osaka-Tohokubu District,"Yoshinori MIYACHI, Yoshiaki TAINOSHO and Akira SANGAWA",2001,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_051.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-051;OSAKA, NARA, KYOTO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Osaka-Tohokubu District
japan_osaka_tonambu,"Osaka Tonambu, Osaka, Nara, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Osaka-Tonambu District,"Yoshinori MIYACHI, Yoshiaki TAINOSHO, Toshiyuki YOSHIKAWA and Akira SANGAWA",1998,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_063.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-063;OSAKA, NARA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Osaka-Tonambu District
japan_osawa,"Osawa, Yamagata, Japan",https://www.gsj.jp/Map/EN/geology4-6.html,Geology of the Osawa District,Nobuyuki TSUCHIYA,1989,https://www.gsj.jp/Map/EN/docs/5man_doc/06/06_056.htm,,Geological Survey of Japan,"06ï¼»AKITAï¼½-056;YAMAGATA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Osawa District
japan_oshima,"Oshima, Tokyo, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Oshima District,Naoki ISSHIKI,1984,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_107.htm,,Geological Survey of Japan,"08ï¼»TOKYOï¼½-107;TOKYO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Oshima District
japan_osu,"Osu, Miyagi, Japan",https://www.gsj.jp/Map/EN/geology4-6.html,Geology of the Osu District,"Kotaro KAMADA, Fuminori TAKIZAWA",1992,https://www.gsj.jp/Map/EN/docs/5man_doc/06/06_080.htm,,Geological Survey of Japan,"06ï¼»AKITAï¼½-080;MIYAGI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Osu District
japan_osuzu_yama,"Osuzuyama, Miyazaki, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Osuzuyama District,"Katsumi KIMURA, Toshimitsu IWAYA, Koji MIMURA, Yoshio SATO, Taisei SATO, Yuichiro SUZUKI and Yukio SAKAMAKI",1991,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_060.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-060;MIYAZAKI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Osuzuyama District
japan_otake,"Otake, Yamaguchi, Hiroshima, Japan",https://www.gsj.jp/Map/EN/geology4-13.html,Geology of the Otake District,"Sadao HIGASHIMOTO, Yuhei TAKAHASHI, Hiroshi MAKIMOTO, Koji WAKITA and Eikichi TSUKUDA",1986,https://www.gsj.jp/Map/EN/docs/5man_doc/13/13_012.htm,,Geological Survey of Japan,"13 [KOCHI]-012;YAMAGUCHI, HIROSHIMA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Otake District
japan_otsuchi,"Otsuchi, Iwate, Japan",https://www.gsj.jp/Map/EN/geology4-6.html,"Explanatory Text of the Geological Map of Japan, Otsuchi and Karodake (06[AKITA]-035, 036)","Takashi YOSHIDA, Masato KATADA",1964,https://www.gsj.jp/Map/EN/docs/5man_doc/06/06_035.htm,,Geological Survey of Japan,"06ï¼»AKITAï¼½-035;IWATE;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Otsuchi and Karodake (06[AKITA]-035, 036)"
japan_oyaichiba,"Oyaichiba, Hyogo, Tottori, Japan",https://www.gsj.jp/Map/EN/geology4-12.html,"Explanatory Text of the Geological Map of Japan, Oyaichiba","Osamu HIROKAWA, Humio TOGO and Nobukazu KAMBE",1954,https://www.gsj.jp/Map/EN/docs/5man_doc/12/12_034.htm,,Geological Survey of Japan,"12 [OKAYAMA]-034;HYOGO, TOTTORI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Oyaichiba"
japan_ozu,"Ozu, Ehime, Japan",https://www.gsj.jp/Map/EN/geology4-13.html,Geology of the Ozu District,"Yasuyuki BANNO, Kiyohide MIZUNO and Kazuhiro MIYAZAKI",2010,https://www.gsj.jp/Map/EN/docs/5man_doc/13/13_059.htm,,"Geological Survey of Japan, AIST","13 [KOCHI]-059;EHIME;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Ozu District
japan_rikuchu_noda,"Rikuchu Noda, Iwate, Japan",https://www.gsj.jp/Map/EN/geology4-5.html,"Explanatory Text of the Geological Map of Japan, Rikuchu-Noda","Mitsuo SHIMAZU, Yoji TERAOKA",1962,https://www.gsj.jp/Map/EN/docs/5man_doc/05/05_059.htm,,Geological Survey of Japan,"05ï¼»AOMORIï¼½-059;IWATE;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Rikuchu-Noda"
japan_rikuchu_ono,"Rikuchu Ono, Iwate, Japan",https://www.gsj.jp/Map/EN/geology4-5.html,Geology of the Rikuchu-Ono District,"Takashi YOSHIDA, Morimasa YOSHII, Masato KATADA, Keisaku TANAKA, Toru SAKAMOTO and Hiroyuki SATOH",1987,https://www.gsj.jp/Map/EN/docs/5man_doc/05/05_049.htm,,Geological Survey of Japan,"05ï¼»AOMORIï¼½-049;IWATE;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Rikuchu-Ono District
japan_ryori,"Ryori, Iwate, Japan",https://www.gsj.jp/Map/EN/geology4-6.html,Geology of the Ryori District,"Yoshiharu NISHIOKA, Toshiyuki YOSHIKAWA",2004,https://www.gsj.jp/Map/EN/docs/5man_doc/06/06_054.htm,,"Geological Survey of Japan, AIST","06ï¼»AKITAï¼½-054;IWATE;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Ryori District
japan_saga,"Saga, Saga, Fukuoka, Japan",https://www.gsj.jp/Map/EN/geology4-14.html,Geology of the Saga District,"Shoichi SHIMOYAMA, Hirohisa MATSUURA and Takenori HINO",2010,https://www.gsj.jp/Map/EN/docs/5man_doc/14/14_071.htm,,"Geological Survey of Japan, AIST","14 [FUKUOKA]-071;SAGA, FUKUOKA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Saga District
japan_saganoseki,"Saganoseki, Oita, Japan",https://www.gsj.jp/Map/EN/geology4-14.html,Geology of the Saganoseki District,"Kazuhiro MIYAZAKI, Toshikazu YOSHIOKA",1994,https://www.gsj.jp/Map/EN/docs/5man_doc/14/14_077.htm,,Geological Survey of Japan,"14 [FUKUOKA]-077;OITA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Saganoseki District
japan_sai,"Oma, Aomori, Japan",https://www.gsj.jp/Map/EN/geology4-5.html,"Explanatory Text of the Geological Map of Japan, Oma and Sai (05[AOMORI]-001, 002)",Fujio UEMURA,1962,https://www.gsj.jp/Map/EN/docs/5man_doc/05/05_001.htm,,Geological Survey of Japan,"05ï¼»AOMORIï¼½-001;AOMORI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Oma and Sai (05[AOMORI]-001, 002)"
japan_saigo,"Saigo, Shimane, Japan",https://www.gsj.jp/Map/EN/geology4-12.html,Geology of the Saigo District,"Seiki YAMAUCHI, Yoshihiro SAWADA, Akira TAKASU, Hiroaki KOMURO, Hisashi MURAKAMI, Shinji KOBAYASHI and Ryoichi TAYAMA",2010,https://www.gsj.jp/Map/EN/docs/5man_doc/12/12_001.htm,,"Geological Survey of Japan, AIST","12 [OKAYAMA]-001;SHIMANE;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Saigo District
japan_saiki,"Saiki, Oita, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Saiki District,"Yoji TERAOKA, Kimio OKUMURA, Akihiro MURATA and Hideo HOSHIZUMI",1990,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_025.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-025;OITA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Saiki District
japan_sakaiminato,"Sakaiminato, Shimane, Tottori, Japan",https://www.gsj.jp/Map/EN/geology4-12.html,Geology of the Sakaiminato District,"Kazuhiko KANO, Fumio YOSHIDA",1985,https://www.gsj.jp/Map/EN/docs/5man_doc/12/12_007.htm,,Geological Survey of Japan,"12 [OKAYAMA]-007;SHIMANE, TOTTORI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Sakaiminato District
japan_sakaki,"Sakaki, Nagano, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Sakaki District,Hirokazu KATO,1980,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_001.htm,,Geological Survey of Japan,"08ï¼»TOKYOï¼½-001;NAGANO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Sakaki District
japan_sakata,"Sakata, Yamagata, Japan",https://www.gsj.jp/Map/EN/geology4-6.html,Geology of the Sakata District,"Yutaka IKEBE, Atsushi OZAWA and Hiroo INOUE",1979,https://www.gsj.jp/Map/EN/docs/5man_doc/06/06_055.htm,,Geological Survey of Japan,"06ï¼»AKITAï¼½-055;YAMAGATA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Sakata District
japan_sakurai,"Sakurai, Nara, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Sakurai District,"Yoshiharu NISHIOKA, Masanori OZAKI, Akira SANGAWA, Takahiro YAMAMOTO and Yoshinori MIYACHI",2001,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_064.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-064;NARA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Sakurai District
japan_sanda,"Sanda, Hyogo, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Sanda District,"Masanori OZAKI, Hirohisa MATSUURA",1988,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_037.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-037;HYOGO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Sanda District
japan_sasayama,"Sasayama, Hyogo, Kyoto, Japan",https://www.gsj.jp/Map/EN/geology4-11.html,Geology of the Sasayama District,"Chikao KURIMOTO, Hirohisa MATSUURA and Toshiyuki YOSHIKAWA",1993,https://www.gsj.jp/Map/EN/docs/5man_doc/11/11_025.htm,,Geological Survey of Japan,"11ï¼»KYOTOï¼½-025;HYOGO, KYOTO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Sasayama District
japan_sasebo,"Sasebo, Nagasaki, Japan",https://www.gsj.jp/Map/EN/geology4-14.html,Geology of the Sasebo District,"Kazunori MATSUI, Toshitaro FURUKAWA and Konosuke SAWAMURA",1989,https://www.gsj.jp/Map/EN/docs/5man_doc/14/14_068.htm,,Geological Survey of Japan,"14 [FUKUOKA]-068;NAGASAKI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Sasebo District
japan_sayo,"Sayo, Hyogo, Okayama, Japan",https://www.gsj.jp/Map/EN/geology4-12.html,"Explanatory Text of the Geological Map of Japan, Sayo","Nobukazu KAMBE, Osamu HIROKAWA",1963,https://www.gsj.jp/Map/EN/docs/5man_doc/12/12_045.htm,,Geological Survey of Japan,"12 [OKAYAMA]-045;HYOGO, OKAYAMA;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Sayo"
japan_senmaya,"Senmaya, Iwate, Miyagi, Japan",https://www.gsj.jp/Map/EN/geology4-6.html,Geology of the Senmaya District,"Makoto TAKEUCHI, Masumi MIKOSHIBA(UJIIE)",2002,https://www.gsj.jp/Map/EN/docs/5man_doc/06/06_061.htm,,"Geological Survey of Japan, AIST","06ï¼»AKITAï¼½-061;IWATE, MIYAGI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Senmaya District
japan_senzaki,"Senzaki, Yamaguchi, Japan",https://www.gsj.jp/Map/EN/geology4-14.html,Geology of the Senzaki District,"Masanori OZAKI, Teruyoshi IMAOKA and Toshiyuki IKAWA",2005,https://www.gsj.jp/Map/EN/docs/5man_doc/14/14_015.htm,,"Geological Survey of Japan, AIST","14 [FUKUOKA]-015;YAMAGUCHI;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Senzaki District
japan_shibushi,"Shibushi, Kagoshima, Miyazaki, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,"Explanatory Text of the Geological Map of Japan, Shibushi","Ryohei OTA, Yoshihito KINO",1965,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_096.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-096;KAGOSHIMA, MIYAZAKI;Quadrangle Series 1:50,000",50000,"Japanese, English","Explanatory Text of the Geological Map of Japan, Shibushi"
japan_shiibamura,"Shiibamura, Miyazaki, Kumamoto, Japan",https://www.gsj.jp/Map/EN/geology4-15.html,Geology of the Shiibamura District,"Makoto SAITO, Katsumi KIMURA, Kazuki NAITO and Akira SAKAI",1996,https://www.gsj.jp/Map/EN/docs/5man_doc/15/15_051.htm,,Geological Survey of Japan,"15 [KAGOSHIMA]-051;MIYAZAKI, KUMAMOTO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Shiibamura District
japan_shimizu,"Shimizu, Shizuoka, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Shimizu District,"Yuichi SUGIYAMA, Koichi SHIMOKAWA",1990,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_089.htm,,Geological Survey of Japan,"08ï¼»TOKYOï¼½-089;SHIZUOKA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Shimizu District
japan_shimoda,"Shimoda, Shizuoka, Japan",https://www.gsj.jp/Map/EN/geology4-8.html,Geology of the Shimoda District,"Konosuke SAWAMURA, Kiyoshi SUMI, Koji ONO and Tomoyuki MORITANI",1970,https://www.gsj.jp/Map/EN/docs/5man_doc/08/08_105.htm,,Geological Survey of Japan,"08ï¼»TOKYOï¼½-105;SHIZUOKA;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Shimoda District
japan_shinano_ikeda,"Shinano Ikeda, Nagano, Japan",https://www.gsj.jp/Map/EN/geology4-10.html,Geology of the Shinano-Ikeda District,"Hirokazu KATO, Taisei SATO",1983,https://www.gsj.jp/Map/EN/docs/5man_doc/10/10_038.htm,,Geological Survey of Japan,"10ï¼»KANAZAWAï¼½-038;NAGANO;Quadrangle Series 1:50,000",50000,"Japanese, English",Geology of the Shinano-Ikeda District
